First,GCD,Steps,Second,GCD,Steps,
E,1,199,,0,
E,3,207,,0,
E,1,210,,0,
E,1,215,,0,
E,1,215,,0,
E,1,229,,0,
E,1,207,,0,
E,1,224,,0,
E,3,204,,0,
E,1,228,,0,
E,1,239,,0,
E,1,212,,0,
E,1,225,,0,
E,1,217,,0,
E,2,211,,0,
E,1,227,,0,
E,1,235,,0,
E,1,229,,0,
E,8,227,,0,
E,1,225,,0,
E,1,225,,0,
E,1,246,,0,
E,6,211,,0,
E,1,244,,0,
E,1,220,,0,
E,1,226,,0,
E,1,245,,0,
E,1,259,,0,
E,2,236,,0,
E,1,235,,0,
E,1,228,,0,
E,1,249,,0,
E,1,209,,0,
E,2,232,,0,
E,1,224,,0,
E,10,251,,0,
E,1,224,,0,
E,2,235,,0,
E,1,235,,0,
E,6,247,,0,
E,1,214,,0,
E,2,238,,0,
E,1,236,,0,
E,1,221,,0,
E,1,233,,0,
E,1,243,,0,
E,1,232,,0,
E,2,241,,0,
E,1,240,,0,
E,1,242,,0,
E,1,223,,0,
E,1,236,,0,
E,1,246,,0,
E,1,229,,0,
E,2,256,,0,
E,27,253,,0,
E,2,249,,0,
E,21,262,,0,
E,4,271,,0,
E,1,267,,0,
E,1,246,,0,
E,1,233,,0,
E,3,275,,0,
E,4,228,,0,
E,1,243,,0,
E,2,234,,0,
E,44,250,,0,
E,1,282,,0,
E,10,247,,0,
E,2,236,,0,
E,29,266,,0,
E,1,256,,0,
E,1,261,,0,
E,1,253,,0,
E,1,260,,0,
E,1,270,,0,
E,14,249,,0,
E,1,276,,0,
E,3,273,,0,
E,1,249,,0,
E,1,261,,0,
E,1,246,,0,
E,1,267,,0,
E,1,273,,0,
E,3,251,,0,
E,1,274,,0,
E,14,258,,0,
E,2,291,,0,
E,2,264,,0,
E,1,241,,0,
E,1,286,,0,
E,1,278,,0,
E,3,262,,0,
E,1,266,,0,
E,2,256,,0,
E,2,264,,0,
E,30,264,,0,
E,1,264,,0,
E,12,255,,0,
E,1,258,,0,
E,242,279,,0,
E,1,272,,0,
E,4,286,,0,
E,1,289,,0,
E,1,279,,0,
E,1,277,,0,
E,3,287,,0,
E,5,270,,0,
E,12,260,,0,
E,1,261,,0,
E,1,293,,0,
E,1,261,,0,
E,32,301,,0,
E,1,274,,0,
E,1,287,,0,
E,6,269,,0,
E,1,283,,0,
E,44,286,,0,
E,1,264,,0,
E,1,273,,0,
E,2,262,,0,
E,7,261,,0,
E,1,294,,0,
E,3,297,,0,
E,143,273,,0,
E,2,281,,0,
E,2,290,,0,
E,3,280,,0,
E,7,294,,0,
E,1,276,,0,
E,2,309,,0,
E,1,302,,0,
E,6,278,,0,
E,1,293,,0,
E,1,277,,0,
E,1,305,,0,
E,1,296,,0,
E,1,293,,0,
E,3,308,,0,
E,1,313,,0,
E,1,319,,0,
E,1,321,,0,
E,1,306,,0,
E,3,309,,0,
E,1,300,,0,
E,8,292,,0,
E,4,305,,0,
E,1,305,,0,
E,1,289,,0,
E,2,311,,0,
E,2,280,,0,
E,1,303,,0,
E,1,309,,0,
E,1,295,,0,
E,2,292,,0,
E,1,300,,0,
E,1,333,,0,
E,1,297,,0,
E,1,291,,0,
E,4,298,,0,
E,1,307,,0,
E,5,315,,0,
E,1,318,,0,
E,2,318,,0,
E,1,323,,0,
E,5,333,,0,
E,2,325,,0,
E,1,317,,0,
E,1,314,,0,
E,1,329,,0,
E,1,321,,0,
E,1,316,,0,
E,1,321,,0,
E,1,308,,0,
E,1,326,,0,
E,1,310,,0,
E,2,308,,0,
E,1,305,,0,
E,2,295,,0,
E,1,326,,0,
E,1,337,,0,
E,1,319,,0,
E,3,318,,0,
E,1,323,,0,
E,1,314,,0,
E,1,339,,0,
E,1,303,,0,
E,9,345,,0,
E,1,321,,0,
E,1,295,,0,
E,2,322,,0,
E,12,336,,0,
E,2,319,,0,
E,1,328,,0,
E,1,307,,0,
E,1,347,,0,
E,2,329,,0,
E,2,312,,0,
E,2,346,,0,
E,1,349,,0,
E,3,341,,0,
E,1,319,,0,
E,1,324,,0,
E,1,377,,0,
E,1,349,,0,
E,10,324,,0,
E,1,298,,0,
E,2,306,,0,
E,1,323,,0,
E,6,336,,0,
E,1,331,,0,
E,1,362,,0,
E,1,347,,0,
E,1,311,,0,
E,1,313,,0,
E,1,315,,0,
E,2,328,,0,
E,1,357,,0,
E,9,348,,0,
E,2,361,,0,
E,18,332,,0,
E,1,329,,0,
E,1,354,,0,
E,1,341,,0,
E,2,343,,0,
E,1,335,,0,
E,1,342,,0,
E,5,359,,0,
E,1,377,,0,
E,1,364,,0,
E,5,325,,0,
E,1,350,,0,
E,4,344,,0,
E,1,360,,0,
E,1,334,,0,
E,1,349,,0,
E,1,356,,0,
E,1,373,,0,
E,4,367,,0,
E,2,368,,0,
E,5,359,,0,
E,2,351,,0,
E,1,338,,0,
E,1,348,,0,
E,4,346,,0,
E,1,348,,0,
E,1,329,,0,
E,1,406,,0,
E,6,351,,0,
E,1,351,,0,
E,1,369,,0,
E,1,350,,0,
E,4,362,,0,
E,1,368,,0,
E,8,333,,0,
E,1,348,,0,
E,1,330,,0,
E,3,367,,0,
E,1,371,,0,
E,1,345,,0,
E,5,363,,0,
E,1,353,,0,
E,1,379,,0,
E,1,348,,0,
E,1,369,,0,
E,1,366,,0,
E,2,329,,0,
E,2,377,,0,
E,1,362,,0,
E,1,373,,0,
E,2,396,,0,
E,2,382,,0,
E,3,360,,0,
E,1,351,,0,
E,1,377,,0,
E,1,382,,0,
E,1,372,,0,
E,1,372,,0,
E,1,396,,0,
E,2,382,,0,
E,1,388,,0,
E,1,375,,0,
E,2,396,,0,
E,1,369,,0,
E,1,384,,0,
E,1,368,,0,
E,3,382,,0,
E,1,404,,0,
E,1,377,,0,
E,3,379,,0,
E,2,373,,0,
E,3,391,,0,
E,1,389,,0,
E,1,378,,0,
E,2,388,,0,
E,1,400,,0,
E,1,399,,0,
E,4,374,,0,
E,1,400,,0,
E,6,404,,0,
E,1,370,,0,
E,1,404,,0,
E,1,394,,0,
E,1,401,,0,
E,2,416,,0,
E,7,385,,0,
E,1,394,,0,
E,1,416,,0,
E,1,400,,0,
E,1,414,,0,
E,1,391,,0,
E,5,401,,0,
E,1,426,,0,
E,2,380,,0,
E,1,390,,0,
E,1,401,,0,
E,2,381,,0,
E,2,395,,0,
E,1,411,,0,
E,1,429,,0,
E,1,380,,0,
E,1,374,,0,
E,7,411,,0,
E,1,410,,0,
E,1,433,,0,
E,2,389,,0,
E,1,375,,0,
E,1,443,,0,
E,3,398,,0,
E,1,382,,0,
E,3,407,,0,
E,7,406,,0,
E,2,411,,0,
E,5,424,,0,
E,3,408,,0,
E,1,426,,0,
E,1,417,,0,
E,1,391,,0,
E,1,386,,0,
E,3,432,,0,
E,8,416,,0,
E,1,399,,0,
E,1,399,,0,
E,1,374,,0,
E,3,366,,0,
E,1,378,,0,
E,2,418,,0,
E,1,444,,0,
E,1,382,,0,
E,4,413,,0,
E,2,394,,0,
E,3,408,,0,
E,1,431,,0,
E,1,402,,0,
E,1,443,,0,
E,1,441,,0,
E,1,429,,0,
E,1,445,,0,
E,1,441,,0,
E,3,418,,0,
E,1,417,,0,
E,715,416,,0,
E,1,420,,0,
E,1,429,,0,
E,1,429,,0,
E,1,456,,0,
E,17,406,,0,
E,1,422,,0,
E,1,443,,0,
E,1,443,,0,
E,1,442,,0,
E,1,408,,0,
E,1,455,,0,
E,1,441,,0,
E,1,445,,0,
E,4,434,,0,
E,1,416,,0,
E,1,398,,0,
E,4,425,,0,
E,1,451,,0,
E,2,415,,0,
E,1,419,,0,
E,2,403,,0,
E,1,462,,0,
E,1,463,,0,
E,1,428,,0,
E,1,445,,0,
E,1,419,,0,
E,1,441,,0,
E,1,456,,0,
E,1,414,,0,
E,7,446,,0,
E,1,442,,0,
E,1,414,,0,
E,3,430,,0,
E,1,467,,0,
E,1,443,,0,
E,1,445,,0,
E,1,438,,0,
E,2,459,,0,
E,1,439,,0,
E,1,471,,0,
E,1,438,,0,
E,3,434,,0,
E,1,450,,0,
E,1,453,,0,
E,3,468,,0,
E,1,461,,0,
E,1,448,,0,
E,3,471,,0,
E,1,456,,0,
E,70,411,,0,
E,1,440,,0,
E,2,487,,0,
E,2,463,,0,
E,1,439,,0,
E,2,488,,0,
E,3,436,,0,
E,2,479,,0,
E,1,479,,0,
E,2,470,,0,
E,9,504,,0,
E,2,447,,0,
E,1,422,,0,
E,1,473,,0,
E,1,462,,0,
E,1,460,,0,
E,1,474,,0,
E,2,498,,0,
E,7,473,,0,
E,1,469,,0,
E,1,482,,0,
E,2,474,,0,
E,1,460,,0,
E,1,450,,0,
E,1,466,,0,
E,100,448,,0,
E,1,469,,0,
E,1,463,,0,
E,2,456,,0,
E,3,459,,0,
E,1,485,,0,
E,2,482,,0,
E,2,462,,0,
E,1,463,,0,
E,1,460,,0,
E,1,468,,0,
E,22,489,,0,
E,1,455,,0,
E,1,476,,0,
E,4,459,,0,
E,1,472,,0,
E,1,502,,0,
E,1,493,,0,
E,1,482,,0,
E,1,472,,0,
E,2,519,,0,
E,6,456,,0,
E,1,482,,0,
E,1,450,,0,
E,1,468,,0,
E,1,494,,0,
E,1,496,,0,
E,1,475,,0,
E,3,482,,0,
E,22,474,,0,
E,2,484,,0,
E,1,507,,0,
E,14,467,,0,
E,5,503,,0,
E,1,477,,0,
E,2,478,,0,
E,1,506,,0,
E,3,464,,0,
E,7,504,,0,
E,1,482,,0,
E,1,471,,0,
E,15,474,,0,
E,1,498,,0,
E,1,478,,0,
E,1,482,,0,
E,2,516,,0,
E,1,481,,0,
E,1,456,,0,
E,1,460,,0,
E,1,501,,0,
E,1,515,,0,
E,1,466,,0,
E,1,515,,0,
E,1,519,,0,
E,1,527,,0,
E,1,523,,0,
E,1,498,,0,
E,1,473,,0,
E,4,490,,0,
E,12,567,,0,
E,1,485,,0,
E,1,503,,0,
E,2,511,,0,
E,1,527,,0,
E,1,488,,0,
E,2,514,,0,
E,14,527,,0,
E,1,517,,0,
E,3,510,,0,
E,1,529,,0,
E,2,533,,0,
E,1,529,,0,
E,10,533,,0,
E,2,502,,0,
E,1,513,,0,
E,14,512,,0,
E,1,538,,0,
E,2,507,,0,
E,2,522,,0,
E,3,506,,0,
E,1,501,,0,
E,2,548,,0,
E,1,512,,0,
E,1,518,,0,
E,1,537,,0,
E,1,528,,0,
E,1,506,,0,
E,1,496,,0,
E,1,526,,0,
E,2,495,,0,
E,8,544,,0,
E,5,487,,0,
E,1,493,,0,
E,1,530,,0,
E,1,518,,0,
E,25,537,,0,
E,1,506,,0,
E,2,543,,0,
E,1,527,,0,
E,1,542,,0,
E,1,523,,0,
E,1,539,,0,
E,1,511,,0,
E,1,511,,0,
E,1,583,,0,
E,1,514,,0,
E,1,536,,0,
E,1,521,,0,
E,1,525,,0,
E,4,535,,0,
E,3,529,,0,
E,1,532,,0,
E,1,501,,0,
E,1,524,,0,
E,12,533,,0,
E,1,532,,0,
E,1,520,,0,
E,1,520,,0,
E,1,509,,0,
E,1,544,,0,
E,1,526,,0,
E,1,507,,0,
E,1,515,,0,
E,4,546,,0,
E,1,510,,0,
E,10,523,,0,
E,1,531,,0,
E,1,536,,0,
E,3,539,,0,
E,2,552,,0,
E,3,553,,0,
E,1,553,,0,
E,1,527,,0,
E,1,537,,0,
E,1,522,,0,
E,3,536,,0,
E,2,604,,0,
E,1,553,,0,
E,1,539,,0,
E,1,543,,0,
E,1,580,,0,
E,1,570,,0,
E,1,595,,0,
E,1,556,,0,
E,1,544,,0,
E,1,563,,0,
E,1,567,,0,
E,14,588,,0,
E,1,561,,0,
E,1,534,,0,
E,1,569,,0,
E,1,567,,0,
E,2,589,,0,
E,2,568,,0,
E,1,577,,0,
E,1,587,,0,
E,1,550,,0,
E,8,547,,0,
E,1,554,,0,
E,2,566,,0,
E,1,552,,0,
E,3,567,,0,
E,1,561,,0,
E,4,559,,0,
E,1,559,,0,
E,1,547,,0,
E,3,574,,0,
E,1,592,,0,
E,7,524,,0,
E,25,558,,0,
E,1,596,,0,
E,1,550,,0,
E,1,597,,0,
E,1,565,,0,
E,1,586,,0,
E,4,576,,0,
E,2,560,,0,
E,3,570,,0,
E,1,577,,0,
E,1,567,,0,
E,1,594,,0,
E,1,550,,0,
E,2,591,,0,
E,1,582,,0,
E,1,562,,0,
E,1,564,,0,
E,2,581,,0,
E,2,551,,0,
E,1,555,,0,
E,2,606,,0,
E,1,577,,0,
E,11,564,,0,
E,5,599,,0,
E,2,551,,0,
E,5,577,,0,
E,1,578,,0,
E,1,607,,0,
E,1,542,,0,
E,1,563,,0,
E,1,542,,0,
E,1,597,,0,
E,1,595,,0,
E,1,591,,0,
E,2,562,,0,
E,16,555,,0,
E,3,578,,0,
E,2,597,,0,
E,2,572,,0,
E,5,578,,0,
E,6,569,,0,
E,1,606,,0,
E,1,579,,0,
E,1,592,,0,
E,4,559,,0,
E,4,570,,0,
E,2,623,,0,
E,1,585,,0,
E,1,618,,0,
E,1,641,,0,
E,1,583,,0,
E,1,602,,0,
E,2,607,,0,
E,1,536,,0,
E,1,615,,0,
E,1,635,,0,
E,1,594,,0,
E,2,614,,0,
E,7,591,,0,
E,2,624,,0,
E,1,615,,0,
E,2,612,,0,
E,1,583,,0,
E,4,592,,0,
E,1,589,,0,
E,1,613,,0,
E,2,597,,0,
E,119,608,,0,
E,4,574,,0,
E,1,627,,0,
E,11,623,,0,
E,2,591,,0,
E,15,588,,0,
E,1,655,,0,
E,1,619,,0,
E,8,595,,0,
E,1,606,,0,
E,1,604,,0,
E,1,603,,0,
E,4,599,,0,
E,1,627,,0,
E,1,610,,0,
E,1,602,,0,
E,1,649,,0,
E,2,619,,0,
E,5,605,,0,
E,1,602,,0,
E,1,614,,0,
E,29,618,,0,
E,1,603,,0,
E,1,630,,0,
E,1,630,,0,
E,1,635,,0,
E,1,617,,0,
E,2,649,,0,
E,1,598,,0,
E,1,644,,0,
E,1,597,,0,
E,1,641,,0,
E,3,601,,0,
E,1,623,,0,
E,2,629,,0,
E,1,618,,0,
E,1,604,,0,
E,1,625,,0,
E,1,666,,0,
E,4,639,,0,
E,65,657,,0,
E,2,599,,0,
E,5,619,,0,
E,1,637,,0,
E,1,615,,0,
E,1,617,,0,
E,1,640,,0,
E,2,650,,0,
E,4,649,,0,
E,1,638,,0,
E,1,609,,0,
E,1,655,,0,
E,1,642,,0,
E,6,649,,0,
E,2,613,,0,
E,2,652,,0,
E,1,651,,0,
E,1,621,,0,
E,1,614,,0,
E,1,655,,0,
E,2,644,,0,
E,2,656,,0,
E,6,669,,0,
E,1,622,,0,
E,2,652,,0,
E,1,652,,0,
E,1,652,,0,
E,1,617,,0,
E,1,662,,0,
E,11,658,,0,
E,9,634,,0,
E,1,650,,0,
E,1,689,,0,
E,1,663,,0,
E,1,635,,0,
E,2,668,,0,
E,7,694,,0,
E,15,639,,0,
E,1,647,,0,
E,1,642,,0,
E,3,664,,0,
E,3,632,,0,
E,14,678,,0,
E,1,616,,0,
E,1,660,,0,
E,2,641,,0,
E,1,672,,0,
E,1,690,,0,
E,2,689,,0,
E,1,639,,0,
E,1,662,,0,
E,1,644,,0,
E,1,684,,0,
E,1,626,,0,
E,1,669,,0,
E,1,625,,0,
E,2,627,,0,
E,1,717,,0,
E,3,625,,0,
E,2,644,,0,
E,2,691,,0,
E,1,669,,0,
E,3,667,,0,
E,6,643,,0,
E,1,638,,0,
E,1,691,,0,
E,1,654,,0,
E,1,680,,0,
E,1,679,,0,
E,5,663,,0,
E,2,626,,0,
E,6,683,,0,
E,1,654,,0,
E,2,677,,0,
E,4,721,,0,
E,13,667,,0,
E,1,700,,0,
E,1,692,,0,
E,1,689,,0,
E,3,662,,0,
E,2,659,,0,
E,2,636,,0,
E,1,700,,0,
E,1,639,,0,
E,8,653,,0,
E,5,704,,0,
E,1,674,,0,
E,1,678,,0,
E,1,704,,0,
E,1,689,,0,
E,1,676,,0,
E,1,678,,0,
E,2,661,,0,
E,1,697,,0,
E,2,707,,0,
E,1,633,,0,
E,1,688,,0,
E,8,674,,0,
E,1,695,,0,
E,1,669,,0,
E,2,687,,0,
E,1,674,,0,
E,1,658,,0,
E,6,686,,0,
E,3,659,,0,
E,1,719,,0,
E,2,690,,0,
E,1,670,,0,
E,1,670,,0,
E,3,694,,0,
E,2,701,,0,
E,1,714,,0,
E,2,708,,0,
E,2,671,,0,
E,1,688,,0,
E,1,716,,0,
E,2,674,,0,
E,1,695,,0,
E,1,724,,0,
E,1,712,,0,
E,1,703,,0,
E,1,699,,0,
E,1,691,,0,
E,1,718,,0,
E,1,701,,0,
E,1,679,,0,
E,1,701,,0,
E,1,738,,0,
E,1,719,,0,
E,1,708,,0,
E,1,699,,0,
E,1,728,,0,
E,15,709,,0,
E,39,745,,0,
E,17,700,,0,
E,2,699,,0,
E,1,697,,0,
E,29,714,,0,
E,1,705,,0,
E,1,689,,0,
E,1,720,,0,
E,23,696,,0,
E,1,741,,0,
E,5,731,,0,
E,2,711,,0,
E,1,713,,0,
E,2,700,,0,
E,6,671,,0,
E,3,750,,0,
E,1,749,,0,
E,22,706,,0,
E,2,720,,0,
E,1,751,,0,
E,1,703,,0,
E,1,756,,0,
E,1,732,,0,
E,4,734,,0,
E,2,728,,0,
E,2,749,,0,
E,1,737,,0,
E,1,728,,0,
E,1,693,,0,
E,1,725,,0,
E,1,722,,0,
E,3,699,,0,
E,1,730,,0,
E,1,722,,0,
E,1,714,,0,
E,1,737,,0,
E,1,711,,0,
E,2,710,,0,
E,1,737,,0,
E,1,712,,0,
E,1,735,,0,
E,1,752,,0,
E,4,729,,0,
E,1,762,,0,
E,1,677,,0,
E,1,693,,0,
E,1,688,,0,
E,20,698,,0,
E,1,723,,0,
E,2,717,,0,
E,10,767,,0,
E,7,740,,0,
E,1,786,,0,
E,1,738,,0,
E,1,760,,0,
E,1,753,,0,
E,2,730,,0,
E,5,799,,0,
E,2,717,,0,
E,12,739,,0,
E,7,715,,0,
E,1,756,,0,
E,8,735,,0,
E,1,773,,0,
E,3,764,,0,
E,1,741,,0,
E,1,732,,0,
E,3,806,,0,
E,4,743,,0,
E,1,717,,0,
E,6,721,,0,
E,7,755,,0,
E,1,763,,0,
E,1,760,,0,
E,1,745,,0,
E,1,760,,0,
E,1,781,,0,
E,1,747,,0,
E,10,768,,0,
E,5,758,,0,
E,4,754,,0,
E,1,735,,0,
E,2,749,,0,
E,1,761,,0,
E,5,762,,0,
E,1,790,,0,
E,1,759,,0,
E,29,766,,0,
E,2,684,,0,
E,6,746,,0,
E,1,745,,0,
E,2,732,,0,
E,5,737,,0,
E,1,780,,0,
E,1,777,,0,
E,6,789,,0,
E,1,755,,0,
E,1,758,,0,
E,1,769,,0,
E,1,778,,0,
E,1,734,,0,
E,4,745,,0,
E,1,787,,0,
E,6,816,,0,
E,1,744,,0,
E,4,758,,0,
E,5,732,,0,
E,4,729,,0,
E,3,785,,0,
E,1,746,,0,
E,1,759,,0,
E,1,773,,0,
E,1,791,,0,
E,1,803,,0,
E,1,780,,0,
E,1,745,,0,
E,3,769,,0,
E,1,777,,0,
E,4,778,,0,
E,1,765,,0,
E,1,794,,0,
E,5,790,,0,
E,5,749,,0,
E,1,786,,0,
E,1,768,,0,
E,1,813,,0,
E,2,796,,0,
E,4,814,,0,
E,2,790,,0,
E,1,803,,0,
E,1,794,,0,
E,1,741,,0,
E,1,769,,0,
E,1,768,,0,
E,1,785,,0,
E,1,768,,0,
E,1,776,,0,
E,1,803,,0,
E,1,757,,0,
E,1,808,,0,
E,1,768,,0,
E,2,792,,0,
E,3,820,,0,
E,1,799,,0,
E,1,801,,0,
E,5,830,,0,
E,1,805,,0,
E,2,791,,0,
E,1,766,,0,
E,1,842,,0,
E,1,821,,0,
E,3,842,,0,
E,1,772,,0,
E,1,806,,0,
E,4,768,,0,
E,5,768,,0,
E,1,798,,0,
E,5,764,,0,
E,3,795,,0,
E,3,781,,0,
E,1,786,,0,
E,1,772,,0,
E,1,866,,0,
E,1,809,,0,
E,1,837,,0,
E,7,806,,0,
E,1,816,,0,
E,1,815,,0,
E,1,814,,0,
E,1,821,,0,
E,1,832,,0,
E,1,826,,0,
E,1,824,,0,
E,1,796,,0,
E,4,839,,0,
E,3,813,,0,
E,1,790,,0,
E,1,813,,0,
E,2,829,,0,
E,1,797,,0,
E,5,825,,0,
E,1,823,,0,
E,1,810,,0,
E,1,822,,0,
E,1,860,,0,
E,1,844,,0,
